Polylines2D,Position X,Position Y
1307,-717.918058258149,219.440047361663
1308,-717.918058258149,221.340047361664
1309,-713.368058258149,221.640047361664
1310,-710.76805825815,221.640047361664
1311,-710.46805825815,221.340047361664
1312,-710.46805825815,219.440047361663
1313,-710.76805825815,219.140047361663
1314,-713.368058258149,219.140047361663
1315,-713.668058258149,219.440047361663
1316,-713.668058258149,221.340047361664
1317,-709.118058258149,221.640047361664
1318,-706.51805825815,221.640047361664
1319,-706.21805825815,221.340047361664
1320,-706.21805825815,219.440047361663
1321,-706.51805825815,219.140047361663
1322,-709.118058258149,219.140047361663
1323,-709.418058258149,219.440047361663
1324,-709.418058258149,221.340047361664
1325,-704.868058258149,221.640047361664
1326,-702.26805825815,221.640047361664
1327,-701.96805825815,221.340047361664
1328,-701.96805825815,219.440047361663
1329,-702.26805825815,219.140047361663
1330,-704.868058258149,219.140047361663
1331,-705.168058258149,219.440047361663
1332,-705.168058258149,221.340047361664
1333,-700.618058258149,221.640047361664
1334,-698.01805825815,221.640047361664
1335,-697.71805825815,221.340047361664
1336,-697.71805825815,219.440047361663
1337,-698.01805825815,219.140047361663
1338,-700.618058258149,219.140047361663
1339,-700.918058258149,219.440047361663
1340,-700.918058258149,221.340047361664
1341,-696.368058258149,221.640047361664
1342,-693.76805825815,221.640047361664
1343,-693.46805825815,221.340047361664
1344,-693.46805825815,219.440047361663
1345,-693.76805825815,219.140047361663
1346,-696.368058258149,219.140047361663
1347,-696.668058258149,219.440047361663
1348,-696.668058258149,221.340047361664
1349,-692.118058258149,221.640047361664
1350,-689.51805825815,221.640047361664
1351,-689.21805825815,221.340047361664
1352,-689.21805825815,219.440047361663
1353,-689.51805825815,219.140047361663
1354,-692.118058258149,219.140047361663
1355,-692.418058258149,219.440047361663
1356,-692.418058258149,221.340047361664
1357,-687.868058258149,221.640047361664
1358,-685.26805825815,221.640047361664
1359,-684.96805825815,221.340047361664
1360,-684.96805825815,219.440047361663
1361,-685.26805825815,219.140047361663
1362,-687.868058258149,219.140047361663
1363,-688.168058258149,219.440047361663
1364,-688.168058258149,221.340047361664
1365,-683.618058258149,221.640047361664
1366,-681.01805825815,221.640047361664
1367,-680.71805825815,221.340047361664
1368,-680.71805825815,219.440047361663
1369,-681.01805825815,219.140047361663
1370,-683.618058258149,219.140047361663
1371,-683.918058258149,219.440047361663
1372,-683.918058258149,221.340047361664
1373,-679.368058258149,221.640047361664
1374,-676.76805825815,221.640047361664
1375,-676.46805825815,221.340047361664
1376,-676.46805825815,219.440047361663
1377,-676.76805825815,219.140047361663
1378,-679.368058258149,219.140047361663
1379,-679.668058258149,219.440047361663
1380,-679.668058258149,221.340047361664
1381,-675.118058258149,221.640047361664
1382,-672.51805825815,221.640047361664
1383,-672.21805825815,221.340047361664
1384,-672.21805825815,219.440047361663
1385,-672.51805825815,219.140047361663
1386,-675.118058258149,219.140047361663
1387,-675.418058258149,219.440047361663
1388,-675.418058258149,221.340047361664
1389,-670.868058258149,221.640047361664
1390,-668.26805825815,221.640047361664
1391,-667.96805825815,221.340047361664
1392,-667.96805825815,219.440047361663
1393,-668.26805825815,219.140047361663
1394,-670.868058258149,219.140047361663
1395,-671.168058258149,219.440047361663
1396,-671.168058258149,221.340047361664
1397,-666.618058258149,221.640047361664
1398,-664.01805825815,221.640047361664
1399,-663.71805825815,221.340047361664
1400,-663.71805825815,219.440047361663
1401,-664.01805825815,219.140047361663
1402,-666.618058258149,219.140047361663
1403,-666.918058258149,219.440047361663
1404,-666.918058258149,221.340047361664
1405,-666.618058258149,218.090047361664
1406,-664.01805825815,218.090047361664
1407,-663.71805825815,217.790047361664
1408,-663.71805825815,215.890047361663
1409,-664.01805825815,215.590047361663
1410,-666.618058258149,215.590047361663
1411,-666.918058258149,215.890047361663
1412,-666.918058258149,217.790047361664
1413,-670.868058258149,218.090047361664
1414,-668.26805825815,218.090047361664
1415,-667.96805825815,217.790047361664
1416,-667.96805825815,215.890047361663
1417,-668.26805825815,215.590047361663
1418,-670.868058258149,215.590047361663
1419,-671.168058258149,215.890047361663
1420,-671.168058258149,217.790047361664
1421,-675.118058258149,218.090047361664
1422,-672.51805825815,218.090047361664
1423,-672.21805825815,217.790047361664
1424,-672.21805825815,215.890047361663
1425,-672.51805825815,215.590047361663
1426,-675.118058258149,215.590047361663
1427,-675.418058258149,215.890047361663
1428,-675.418058258149,217.790047361664
1429,-679.368058258149,218.090047361664
1430,-676.76805825815,218.090047361664
1431,-676.46805825815,217.790047361664
1432,-676.46805825815,215.890047361663
1433,-676.76805825815,215.590047361663
1434,-679.368058258149,215.590047361663
1435,-679.668058258149,215.890047361663
1436,-679.668058258149,217.790047361664
1437,-683.618058258149,218.090047361664
1438,-681.01805825815,218.090047361664
1439,-680.71805825815,217.790047361664
1440,-680.71805825815,215.890047361663
1441,-681.01805825815,215.590047361663
1442,-683.618058258149,215.590047361663
1443,-683.918058258149,215.890047361663
1444,-683.918058258149,217.790047361664
1445,-687.868058258149,218.090047361664
1446,-685.26805825815,218.090047361664
1447,-684.96805825815,217.790047361664
1448,-684.96805825815,215.890047361663
1449,-685.26805825815,215.590047361663
1450,-687.868058258149,215.590047361663
1451,-688.168058258149,215.890047361663
1452,-688.168058258149,217.790047361664
1453,-692.118058258149,218.090047361664
1454,-689.51805825815,218.090047361664
1455,-689.21805825815,217.790047361664
1456,-689.21805825815,215.890047361663
1457,-689.51805825815,215.590047361663
1458,-692.118058258149,215.590047361663
1459,-692.418058258149,215.890047361663
1460,-692.418058258149,217.790047361664
1461,-696.368058258149,218.090047361664
1462,-693.76805825815,218.090047361664
1463,-693.46805825815,217.790047361664
1464,-693.46805825815,215.890047361663
1465,-693.76805825815,215.590047361663
1466,-696.368058258149,215.590047361663
1467,-696.668058258149,215.890047361663
1468,-696.668058258149,217.790047361664
1469,-700.618058258149,218.090047361664
1470,-698.01805825815,218.090047361664
1471,-697.71805825815,217.790047361664
1472,-697.71805825815,215.890047361663
1473,-698.01805825815,215.590047361663
1474,-700.618058258149,215.590047361663
1475,-700.918058258149,215.890047361663
1476,-700.918058258149,217.790047361664
1477,-704.868058258149,218.090047361664
1478,-702.26805825815,218.090047361664
1479,-701.96805825815,217.790047361664
1480,-701.96805825815,215.890047361663
1481,-702.26805825815,215.590047361663
1482,-704.868058258149,215.590047361663
1483,-705.168058258149,215.890047361663
1484,-705.168058258149,217.790047361664
1485,-709.118058258149,218.090047361664
1486,-706.51805825815,218.090047361664
1487,-706.21805825815,217.790047361664
1488,-706.21805825815,215.890047361663
1489,-706.51805825815,215.590047361663
1490,-709.118058258149,215.590047361663
1491,-709.418058258149,215.890047361663
1492,-709.418058258149,217.790047361664
1493,-713.368058258149,218.090047361664
1494,-710.76805825815,218.090047361664
1495,-710.46805825815,217.790047361664
1496,-710.46805825815,215.890047361663
1497,-710.76805825815,215.590047361663
1498,-713.368058258149,215.590047361663
1499,-713.668058258149,215.890047361663
1500,-713.668058258149,217.790047361664
1501,-717.618058258149,218.090047361664
1502,-715.01805825815,218.090047361664
1503,-714.71805825815,217.790047361664
1504,-714.71805825815,215.890047361663
1505,-715.01805825815,215.590047361663
1506,-717.618058258149,215.590047361663
1507,-717.918058258149,215.890047361663
1508,-717.918058258149,217.790047361664
1509,-721.868058258149,218.090047361664
1510,-719.26805825815,218.090047361664
1511,-718.96805825815,217.790047361664
1512,-718.96805825815,215.890047361663
1513,-719.26805825815,215.590047361663
1514,-721.868058258149,215.590047361663
1515,-722.168058258149,215.890047361663
1516,-722.168058258149,217.790047361664
1517,-726.118058258149,218.090047361664
1518,-723.51805825815,218.090047361664
1519,-723.21805825815,217.790047361664
1520,-723.21805825815,215.890047361663
1521,-723.51805825815,215.590047361663
1522,-726.118058258149,215.590047361663
1523,-726.418058258149,215.890047361663
1524,-726.418058258149,217.790047361664
1525,-730.368058258149,218.090047361664
1526,-727.76805825815,218.090047361664
1527,-727.46805825815,217.790047361664
1528,-727.46805825815,215.890047361663
1529,-727.76805825815,215.590047361663
1530,-730.368058258149,215.590047361663
1531,-730.668058258149,215.890047361663
1532,-730.668058258149,217.790047361664
1533,-734.618058258149,218.090047361664
1534,-732.01805825815,218.090047361664
1535,-731.71805825815,217.790047361664
1536,-731.71805825815,215.890047361663
1537,-732.01805825815,215.590047361663
1538,-734.618058258149,215.590047361663
1539,-734.918058258149,215.890047361663
1540,-734.918058258149,217.790047361664
1541,-738.868058258149,218.090047361664
1542,-736.26805825815,218.090047361664
1543,-735.96805825815,217.790047361664
1544,-735.96805825815,215.890047361663
1545,-736.26805825815,215.590047361663
1546,-738.868058258149,215.590047361663
1547,-739.168058258149,215.890047361663
1548,-739.168058258149,217.790047361664
1549,-743.118058258149,218.090047361664
1550,-740.51805825815,218.090047361664
1551,-740.21805825815,217.790047361664
1552,-740.21805825815,215.890047361663
1553,-740.51805825815,215.590047361663
1554,-743.118058258149,215.590047361663
1555,-743.418058258149,215.890047361663
1556,-743.418058258149,217.790047361664
1557,-747.368058258149,218.090047361664
1558,-744.76805825815,218.090047361664
1559,-744.46805825815,217.790047361664
1560,-744.46805825815,215.890047361663
1561,-744.76805825815,215.590047361663
1562,-747.368058258149,215.590047361663
1563,-747.668058258149,215.890047361663
1564,-747.668058258149,217.790047361664
1565,-751.618058258149,218.090047361664
1566,-749.01805825815,218.090047361664
1567,-748.71805825815,217.790047361664
1568,-748.71805825815,215.890047361663
1569,-749.01805825815,215.590047361663
1570,-751.618058258149,215.590047361663
1571,-751.918058258149,215.890047361663
1572,-751.918058258149,217.790047361664
1573,-755.868058258149,218.090047361664
1574,-753.26805825815,218.090047361664
1575,-752.96805825815,217.790047361664
1576,-752.96805825815,215.890047361663
1577,-753.26805825815,215.590047361663
1578,-755.868058258149,215.590047361663
1579,-756.168058258149,215.890047361663
1580,-756.168058258149,217.790047361664
1581,-760.118058258149,218.090047361664
1582,-757.51805825815,218.090047361664
1583,-757.21805825815,217.790047361664
1584,-757.21805825815,215.890047361663
1585,-757.51805825815,215.590047361663
1586,-760.118058258149,215.590047361663
1587,-760.418058258149,215.890047361663
1588,-760.418058258149,217.790047361664
1589,-764.368058258149,218.090047361664
1590,-761.76805825815,218.090047361664
1591,-761.46805825815,217.790047361664
1592,-761.46805825815,215.890047361663
1593,-761.76805825815,215.590047361663
1594,-764.368058258149,215.590047361663
1595,-764.668058258149,215.890047361663
1596,-764.668058258149,217.790047361664
1597,-768.618058258149,218.090047361664
1598,-766.01805825815,218.090047361664
1599,-765.71805825815,217.790047361664
1600,-765.71805825815,215.890047361663
1601,-766.01805825815,215.590047361663
1602,-768.618058258149,215.590047361663
1603,-768.918058258149,215.890047361663
1604,-768.918058258149,217.790047361664
1605,-768.618058258149,214.540047361664
1606,-766.01805825815,214.540047361664
1607,-765.71805825815,214.240047361664
1608,-765.71805825815,212.340047361663
1609,-766.01805825815,212.040047361663
1610,-768.618058258149,212.040047361663
1611,-768.918058258149,212.340047361663
1612,-768.918058258149,214.240047361664
1613,-764.368058258149,214.540047361664
1614,-761.76805825815,214.540047361664
1615,-761.46805825815,214.240047361664
1616,-761.46805825815,212.340047361663
1617,-761.76805825815,212.040047361663
1618,-764.368058258149,212.040047361663
1619,-764.668058258149,212.340047361663
1620,-764.668058258149,214.240047361664
1621,-760.118058258149,214.540047361664
1622,-757.51805825815,214.540047361664
1623,-757.21805825815,214.240047361664
1624,-757.21805825815,212.340047361663
1625,-757.51805825815,212.040047361663
1626,-760.118058258149,212.040047361663
1627,-760.418058258149,212.340047361663
1628,-760.418058258149,214.240047361664
1629,-755.868058258149,214.540047361664
1630,-753.26805825815,214.540047361664
1631,-752.96805825815,214.240047361664
1632,-752.96805825815,212.340047361663
1633,-753.26805825815,212.040047361663
1634,-755.868058258149,212.040047361663
1635,-756.168058258149,212.340047361663
1636,-756.168058258149,214.240047361664
1637,-751.618058258149,214.540047361664
1638,-749.01805825815,214.540047361664
1639,-748.71805825815,214.240047361664
1640,-748.71805825815,212.340047361663
1641,-749.01805825815,212.040047361663
1642,-751.618058258149,212.040047361663
1643,-751.918058258149,212.340047361663
1644,-751.918058258149,214.240047361664
1645,-747.368058258149,214.540047361664
1646,-744.76805825815,214.540047361664
1647,-744.46805825815,214.240047361664
1648,-744.46805825815,212.340047361663
1649,-744.76805825815,212.040047361663
1650,-747.368058258149,212.040047361663
1651,-747.668058258149,212.340047361663
1652,-747.668058258149,214.240047361664
1653,-743.118058258149,214.540047361664
1654,-740.51805825815,214.540047361664
1655,-740.21805825815,214.240047361664
1656,-740.21805825815,212.340047361663
1657,-740.51805825815,212.040047361663
1658,-743.118058258149,212.040047361663
1659,-743.418058258149,212.340047361663
1660,-743.418058258149,214.240047361664
1661,-738.868058258149,214.540047361664
1662,-736.26805825815,214.540047361664
1663,-735.96805825815,214.240047361664
1664,-735.96805825815,212.340047361663
1665,-736.26805825815,212.040047361663
1666,-738.868058258149,212.040047361663
1667,-739.168058258149,212.340047361663
1668,-739.168058258149,214.240047361664
1669,-734.618058258149,214.540047361664
1670,-732.01805825815,214.540047361664
1671,-731.71805825815,214.240047361664
1672,-731.71805825815,212.340047361663
1673,-732.01805825815,212.040047361663
1674,-734.618058258149,212.040047361663
1675,-734.918058258149,212.340047361663
1676,-734.918058258149,214.240047361664
1677,-730.368058258149,214.540047361664
1678,-727.76805825815,214.540047361664
1679,-727.46805825815,214.240047361664
1680,-727.46805825815,212.340047361663
1681,-727.76805825815,212.040047361663
1682,-730.368058258149,212.040047361663
1683,-730.668058258149,212.340047361663
1684,-730.668058258149,214.240047361664
1685,-726.118058258149,214.540047361664
1686,-723.51805825815,214.540047361664
1687,-723.21805825815,214.240047361664
1688,-723.21805825815,212.340047361663
1689,-723.51805825815,212.040047361663
1690,-726.118058258149,212.040047361663
1691,-726.418058258149,212.340047361663
1692,-726.418058258149,214.240047361664
1693,-721.868058258149,214.540047361664
1694,-719.26805825815,214.540047361664
1695,-718.96805825815,214.240047361664
1696,-718.96805825815,212.340047361663
1697,-719.26805825815,212.040047361663
1698,-721.868058258149,212.040047361663
1699,-722.168058258149,212.340047361663
1700,-722.168058258149,214.240047361664
1701,-717.618058258149,214.540047361664
1702,-715.01805825815,214.540047361664
1703,-714.71805825815,214.240047361664
1704,-714.71805825815,212.340047361663
1705,-715.01805825815,212.040047361663
1706,-717.618058258149,212.040047361663
1707,-717.918058258149,212.340047361663
1708,-717.918058258149,214.240047361664
1709,-713.368058258149,214.540047361664
1710,-710.76805825815,214.540047361664
1711,-710.46805825815,214.240047361664
1712,-710.46805825815,212.340047361663
1713,-710.76805825815,212.040047361663
1714,-713.368058258149,212.040047361663
1715,-713.668058258149,212.340047361663
1716,-713.668058258149,214.240047361664
1717,-709.118058258149,214.540047361664
1718,-706.51805825815,214.540047361664
1719,-706.21805825815,214.240047361664
1720,-706.21805825815,212.340047361663
1721,-706.51805825815,212.040047361663
1722,-709.118058258149,212.040047361663
1723,-709.418058258149,212.340047361663
1724,-709.418058258149,214.240047361664
1725,-704.868058258149,214.540047361664
1726,-702.26805825815,214.540047361664
1727,-701.96805825815,214.240047361664
1728,-701.96805825815,212.340047361663
1729,-702.26805825815,212.040047361663
1730,-704.868058258149,212.040047361663
1731,-705.168058258149,212.340047361663
1732,-705.168058258149,214.240047361664
1733,-700.618058258149,214.540047361664
1734,-698.01805825815,214.540047361664
1735,-697.71805825815,214.240047361664
1736,-697.71805825815,212.340047361663
1737,-698.01805825815,212.040047361663
1738,-700.618058258149,212.040047361663
1739,-700.918058258149,212.340047361663
1740,-700.918058258149,214.240047361664
1741,-696.368058258149,214.540047361664
1742,-693.76805825815,214.540047361664
1743,-693.46805825815,214.240047361664
1744,-693.46805825815,212.340047361663
1745,-693.76805825815,212.040047361663
1746,-696.368058258149,212.040047361663
1747,-696.668058258149,212.340047361663
1748,-696.668058258149,214.240047361664
1749,-692.118058258149,214.540047361664
1750,-689.51805825815,214.540047361664
1751,-689.21805825815,214.240047361664
1752,-689.21805825815,212.340047361663
1753,-689.51805825815,212.040047361663
1754,-692.118058258149,212.040047361663
1755,-692.418058258149,212.340047361663
1756,-692.418058258149,214.240047361664
1757,-687.868058258149,214.540047361664
1758,-685.26805825815,214.540047361664
1759,-684.96805825815,214.240047361664
1760,-684.96805825815,212.340047361663
1761,-685.26805825815,212.040047361663
1762,-687.868058258149,212.040047361663
1763,-688.168058258149,212.340047361663
1764,-688.168058258149,214.240047361664
1765,-683.618058258149,214.540047361664
1766,-681.01805825815,214.540047361664
1767,-680.71805825815,214.240047361664
1768,-680.71805825815,212.340047361663
1769,-681.01805825815,212.040047361663
1770,-683.618058258149,212.040047361663
1771,-683.918058258149,212.340047361663
1772,-683.918058258149,214.240047361664
1773,-679.368058258149,214.540047361664
1774,-676.76805825815,214.540047361664
1775,-676.46805825815,214.240047361664
1776,-676.46805825815,212.340047361663
1777,-676.76805825815,212.040047361663
1778,-679.368058258149,212.040047361663
1779,-679.668058258149,212.340047361663
1780,-679.668058258149,214.240047361664
1781,-675.118058258149,214.540047361664
1782,-672.51805825815,214.540047361664
1783,-672.21805825815,214.240047361664
1784,-672.21805825815,212.340047361663
1785,-672.51805825815,212.040047361663
1786,-675.118058258149,212.040047361663
1787,-675.418058258149,212.340047361663
1788,-675.418058258149,214.240047361664
1789,-670.868058258149,214.540047361664
1790,-668.26805825815,214.540047361664
1791,-667.96805825815,214.240047361664
1792,-667.96805825815,212.340047361663
1793,-668.26805825815,212.040047361663
1794,-670.868058258149,212.040047361663
1795,-671.168058258149,212.340047361663
1796,-671.168058258149,214.240047361664
1797,-666.618058258149,214.540047361664
1798,-664.01805825815,214.540047361664
1799,-663.71805825815,214.240047361664
1800,-663.71805825815,212.340047361663
1801,-664.01805825815,212.040047361663
1802,-666.618058258149,212.040047361663
1803,-666.918058258149,212.340047361663
1804,-666.918058258149,214.240047361664
1805,-666.618058258149,210.990047361664
1806,-664.01805825815,210.990047361664
1807,-663.71805825815,210.690047361664
1808,-663.71805825815,208.790047361663
1809,-664.01805825815,208.490047361663
1810,-666.618058258149,208.490047361663
1811,-666.918058258149,208.790047361663
1812,-666.918058258149,210.690047361664
1813,-670.868058258149,210.990047361664
1814,-668.26805825815,210.990047361664
1815,-667.96805825815,210.690047361664
1816,-667.96805825815,208.790047361663
1817,-668.26805825815,208.490047361663
1818,-670.868058258149,208.490047361663
1819,-671.168058258149,208.790047361663
1820,-671.168058258149,210.690047361664
1821,-675.118058258149,210.990047361664
1822,-672.51805825815,210.990047361664
1823,-672.21805825815,210.690047361664
1824,-672.21805825815,208.790047361663
1825,-672.51805825815,208.490047361663
1826,-675.118058258149,208.490047361663
1827,-675.418058258149,208.790047361663
1828,-675.418058258149,210.690047361664
1829,-679.368058258149,210.990047361664
1830,-676.76805825815,210.990047361664
1831,-676.46805825815,210.690047361664
1832,-676.46805825815,208.790047361663
1833,-676.76805825815,208.490047361663
1834,-679.368058258149,208.490047361663
1835,-679.668058258149,208.790047361663
1836,-679.668058258149,210.690047361664
1837,-683.618058258149,210.990047361664
1838,-681.01805825815,210.990047361664
1839,-680.71805825815,210.690047361664
1840,-680.71805825815,208.790047361663
1841,-681.01805825815,208.490047361663
1842,-683.618058258149,208.490047361663
1843,-683.918058258149,208.790047361663
1844,-683.918058258149,210.690047361664
1845,-687.868058258149,210.990047361664
1846,-685.26805825815,210.990047361664
1847,-684.96805825815,210.690047361664
1848,-684.96805825815,208.790047361663
1849,-685.26805825815,208.490047361663
1850,-687.868058258149,208.490047361663
1851,-688.168058258149,208.790047361663
1852,-688.168058258149,210.690047361664
1853,-692.118058258149,210.990047361664
1854,-689.51805825815,210.990047361664
1855,-689.21805825815,210.690047361664
1856,-689.21805825815,208.790047361663
1857,-689.51805825815,208.490047361663
1858,-692.118058258149,208.490047361663
1859,-692.418058258149,208.790047361663
1860,-692.418058258149,210.690047361664
1861,-696.368058258149,210.990047361664
1862,-693.76805825815,210.990047361664
1863,-693.46805825815,210.690047361664
1864,-693.46805825815,208.790047361663
1865,-693.76805825815,208.490047361663
1866,-696.368058258149,208.490047361663
1867,-696.668058258149,208.790047361663
1868,-696.668058258149,210.690047361664
1869,-700.618058258149,210.990047361664
1870,-698.01805825815,210.990047361664
1871,-697.71805825815,210.690047361664
1872,-697.71805825815,208.790047361663
1873,-698.01805825815,208.490047361663
1874,-700.618058258149,208.490047361663
1875,-700.918058258149,208.790047361663
1876,-700.918058258149,210.690047361664
1877,-704.868058258149,210.990047361664
1878,-702.26805825815,210.990047361664
1879,-701.96805825815,210.690047361664
1880,-701.96805825815,208.790047361663
1881,-702.26805825815,208.490047361663
1882,-704.868058258149,208.490047361663
1883,-705.168058258149,208.790047361663
1884,-705.168058258149,210.690047361664
1885,-709.118058258149,210.990047361664
1886,-706.51805825815,210.990047361664
1887,-706.21805825815,210.690047361664
1888,-706.21805825815,208.790047361663
1889,-706.51805825815,208.490047361663
1890,-709.118058258149,208.490047361663
1891,-709.418058258149,208.790047361663
1892,-709.418058258149,210.690047361664
1893,-713.368058258149,210.990047361664
1894,-710.76805825815,210.990047361664
1895,-710.46805825815,210.690047361664
1896,-710.46805825815,208.790047361663
1897,-710.76805825815,208.490047361663
1898,-713.368058258149,208.490047361663
1899,-713.668058258149,208.790047361663
1900,-713.668058258149,210.690047361664
1901,-717.618058258149,210.990047361664
1902,-715.01805825815,210.990047361664
1903,-714.71805825815,210.690047361664
1904,-714.71805825815,208.790047361663
1905,-715.01805825815,208.490047361663
1906,-717.618058258149,208.490047361663
1907,-717.918058258149,208.790047361663
1908,-717.918058258149,210.690047361664
1909,-721.868058258149,210.990047361664
1910,-719.26805825815,210.990047361664
1911,-718.96805825815,210.690047361664
1912,-718.96805825815,208.790047361663
1913,-719.26805825815,208.490047361663
1914,-721.868058258149,208.490047361663
1915,-722.168058258149,208.790047361663
1916,-722.168058258149,210.690047361664
1917,-726.118058258149,210.990047361664
1918,-723.51805825815,210.990047361664
1919,-723.21805825815,210.690047361664
1920,-723.21805825815,208.790047361663
1921,-723.51805825815,208.490047361663
1922,-726.118058258149,208.490047361663
1923,-726.418058258149,208.790047361663
1924,-726.418058258149,210.690047361664
1925,-730.368058258149,210.990047361664
1926,-727.76805825815,210.990047361664
1927,-727.46805825815,210.690047361664
1928,-727.46805825815,208.790047361663
1929,-727.76805825815,208.490047361663
1930,-730.368058258149,208.490047361663
1931,-730.668058258149,208.790047361663
1932,-730.668058258149,210.690047361664
1933,-734.618058258149,210.990047361664
1934,-732.01805825815,210.990047361664
1935,-731.71805825815,210.690047361664
1936,-731.71805825815,208.790047361663
1937,-732.01805825815,208.490047361663
1938,-734.618058258149,208.490047361663
1939,-734.918058258149,208.790047361663
1940,-734.918058258149,210.690047361664
1941,-738.868058258149,210.990047361664
1942,-736.26805825815,210.990047361664
1943,-735.96805825815,210.690047361664
1944,-735.96805825815,208.790047361663
1945,-736.26805825815,208.490047361663
1946,-738.868058258149,208.490047361663
1947,-739.168058258149,208.790047361663
1948,-739.168058258149,210.690047361664
1949,-743.118058258149,210.990047361664
1950,-740.51805825815,210.990047361664
1951,-740.21805825815,210.690047361664
1952,-740.21805825815,208.790047361663
1953,-740.51805825815,208.490047361663
1954,-743.118058258149,208.490047361663
1955,-743.418058258149,208.790047361663
1956,-743.418058258149,210.690047361664
1957,-747.368058258149,210.990047361664
1958,-744.76805825815,210.990047361664
1959,-744.46805825815,210.690047361664
1960,-744.46805825815,208.790047361663
1961,-744.76805825815,208.490047361663
1962,-747.368058258149,208.490047361663
1963,-747.668058258149,208.790047361663
1964,-747.668058258149,210.690047361664
1965,-751.618058258149,210.990047361664
1966,-749.01805825815,210.990047361664
1967,-748.71805825815,210.690047361664
1968,-748.71805825815,208.790047361663
1969,-749.01805825815,208.490047361663
1970,-751.618058258149,208.490047361663
1971,-751.918058258149,208.790047361663
1972,-751.918058258149,210.690047361664
1973,-755.868058258149,210.990047361664
1974,-753.26805825815,210.990047361664
1975,-752.96805825815,210.690047361664
1976,-752.96805825815,208.790047361663
1977,-753.26805825815,208.490047361663
1978,-755.868058258149,208.490047361663
1979,-756.168058258149,208.790047361663
1980,-756.168058258149,210.690047361664
1981,-760.118058258149,210.990047361664
1982,-757.51805825815,210.990047361664
1983,-757.21805825815,210.690047361664
1984,-757.21805825815,208.790047361663
1985,-757.51805825815,208.490047361663
1986,-760.118058258149,208.490047361663
1987,-760.418058258149,208.790047361663
1988,-760.418058258149,210.690047361664
1989,-764.368058258149,210.990047361664
1990,-761.76805825815,210.990047361664
1991,-761.46805825815,210.690047361664
1992,-761.46805825815,208.790047361663
1993,-761.76805825815,208.490047361663
1994,-764.368058258149,208.490047361663
1995,-764.668058258149,208.790047361663
1996,-764.668058258149,210.690047361664
1997,-768.618058258149,210.990047361664
1998,-766.01805825815,210.990047361664
1999,-765.71805825815,210.690047361664
2000,-765.71805825815,208.790047361663
2001,-766.01805825815,208.490047361663
2002,-768.618058258149,208.490047361663
2003,-768.918058258149,208.790047361663
2004,-768.918058258149,210.690047361664
2005,-768.618058258149,207.440047361664
2006,-766.01805825815,207.440047361664
2007,-765.71805825815,207.140047361664
2008,-765.71805825815,205.240047361663
2009,-766.01805825815,204.940047361663
2010,-768.618058258149,204.940047361663
2011,-768.918058258149,205.240047361663
2012,-768.918058258149,207.140047361664
2013,-764.368058258149,207.440047361664
2014,-761.76805825815,207.440047361664
2015,-761.46805825815,207.140047361664
2016,-761.46805825815,205.240047361663
2017,-761.76805825815,204.940047361663
2018,-764.368058258149,204.940047361663
2019,-764.668058258149,205.240047361663
2020,-764.668058258149,207.140047361664
2021,-760.118058258149,207.440047361664
2022,-757.51805825815,207.440047361664
2023,-757.21805825815,207.140047361664
2024,-757.21805825815,205.240047361663
2025,-757.51805825815,204.940047361663
2026,-760.118058258149,204.940047361663
2027,-760.418058258149,205.240047361663
2028,-760.418058258149,207.140047361664
2029,-755.868058258149,207.440047361664
2030,-753.26805825815,207.440047361664
2031,-752.96805825815,207.140047361664
2032,-752.96805825815,205.240047361663
2033,-753.26805825815,204.940047361663
2034,-755.868058258149,204.940047361663
2035,-756.168058258149,205.240047361663
2036,-756.168058258149,207.140047361664
2037,-751.618058258149,207.440047361664
2038,-749.01805825815,207.440047361664
2039,-748.71805825815,207.140047361664
2040,-748.71805825815,205.240047361663
2041,-749.01805825815,204.940047361663
2042,-751.618058258149,204.940047361663
2043,-751.918058258149,205.240047361663
2044,-751.918058258149,207.140047361664
2045,-747.368058258149,207.440047361664
2046,-744.76805825815,207.440047361664
2047,-744.46805825815,207.140047361664
2048,-744.46805825815,205.240047361663
2049,-744.76805825815,204.940047361663
2050,-747.368058258149,204.940047361663
2051,-747.668058258149,205.240047361663
2052,-747.668058258149,207.140047361664
2053,-743.118058258149,207.440047361664
2054,-740.51805825815,207.440047361664
2055,-740.21805825815,207.140047361664
2056,-740.21805825815,205.240047361663
2057,-740.51805825815,204.940047361663
2058,-743.118058258149,204.940047361663
2059,-743.418058258149,205.240047361663
2060,-743.418058258149,207.140047361664
2061,-738.868058258149,207.440047361664
2062,-736.26805825815,207.440047361664
2063,-735.96805825815,207.140047361664
2064,-735.96805825815,205.240047361663
2065,-736.26805825815,204.940047361663
2066,-738.868058258149,204.940047361663
2067,-739.168058258149,205.240047361663
2068,-739.168058258149,207.140047361664
2069,-734.618058258149,207.440047361664
2070,-732.01805825815,207.440047361664
2071,-731.71805825815,207.140047361664
2072,-731.71805825815,205.240047361663
2073,-732.01805825815,204.940047361663
2074,-734.618058258149,204.940047361663
2075,-734.918058258149,205.240047361663
2076,-734.918058258149,207.140047361664
2077,-730.368058258149,207.440047361664
2078,-727.76805825815,207.440047361664
2079,-727.46805825815,207.140047361664
2080,-727.46805825815,205.240047361663
2081,-727.76805825815,204.940047361663
2082,-730.368058258149,204.940047361663
